0,46.5248397,326.4516007,-161.6177291,-648.5105408,627.3099026,83.341197,-79.7216234
0,134.5243185,140.4097159,97.350463,-799.8695782,680.1096281,91.977278,-202.0591094
0,69.6702055,230.373691,82.059594,-1015.49457,496.7853278,76.572327,-56.112923
0,82.2204661,267.7222832,-97.893981,-893.5242196,226.4487833,313.817992,-185.2212536
0,130.1900617,135.4547726,-81.765536,-814.4267367,112.358977,358.4808577,-160.5397031
0,105.3983867,84.9111568,-184.9559686,-738.561251,111.633166,187.801271,-17.530053
0,36.9245481,71.9371444,-300.7264243,-698.88314,132.335737,57.101122,84.6760022
0,30.835749,-32.8155075,-427.8517061,-383.634122,-88.802336,167.047488,-25.638943
0,-64.1075837,-105.7442281,-552.4454344,-147.928327,-295.741464,346.4705065,15.322365
0,-164.5853699,-100.8150092,-711.402246,68.010374,-255.03366,35.792586,189.7826045
