X,Y,Z
5.633330000000000000e+05,4.375961000000000000e+06,1.864955389999999991e+00
5.633350000000000000e+05,4.375961000000000000e+06,1.974255330000000086e+00
5.633370000000000000e+05,4.375961000000000000e+06,2.040017680000000055e+00
5.633390000000000000e+05,4.375961000000000000e+06,2.117408610000000024e+00
5.633410000000000000e+05,4.375961000000000000e+06,2.137138390000000054e+00
5.633430000000000000e+05,4.375961000000000000e+06,2.050466310000000014e+00
5.633450000000000000e+05,4.375961000000000000e+06,1.952197589999999927e+00
5.633470000000000000e+05,4.375961000000000000e+06,1.848053450000000097e+00
5.633490000000000000e+05,4.375961000000000000e+06,1.793246979999999935e+00
5.633510000000000000e+05,4.375961000000000000e+06,1.755670440000000054e+00
5.633530000000000000e+05,4.375961000000000000e+06,1.720468520000000057e+00
5.633550000000000000e+05,4.375961000000000000e+06,1.693645789999999929e+00
5.633570000000000000e+05,4.375961000000000000e+06,1.669206900000000049e+00
5.633590000000000000e+05,4.375961000000000000e+06,1.657508269999999895e+00
5.633610000000000000e+05,4.375961000000000000e+06,1.668351759999999961e+00
5.633630000000000000e+05,4.375961000000000000e+06,1.711015780000000097e+00
5.633650000000000000e+05,4.375961000000000000e+06,1.778616729999999979e+00
5.633670000000000000e+05,4.375961000000000000e+06,1.846912729999999891e+00
5.633690000000000000e+05,4.375961000000000000e+06,1.910711880000000029e+00
5.633710000000000000e+05,4.375961000000000000e+06,1.962553470000000022e+00
5.633730000000000000e+05,4.375961000000000000e+06,1.998998690000000078e+00
5.633750000000000000e+05,4.375961000000000000e+06,2.021064069999999990e+00
5.633770000000000000e+05,4.375961000000000000e+06,2.014294239999999903e+00
5.633790000000000000e+05,4.375961000000000000e+06,1.923601780000000039e+00
5.633810000000000000e+05,4.375961000000000000e+06,1.731050900000000059e+00
5.633830000000000000e+05,4.375961000000000000e+06,1.483035710000000007e+00
5.633850000000000000e+05,4.375961000000000000e+06,1.246131520000000048e+00
5.633870000000000000e+05,4.375961000000000000e+06,1.066746200000000089e+00
5.633890000000000000e+05,4.375961000000000000e+06,9.115612370000000242e-01
5.633910000000000000e+05,4.375961000000000000e+06,7.413650200000000412e-01
5.633930000000000000e+05,4.375961000000000000e+06,5.465578509999999834e-01
5.633950000000000000e+05,4.375961000000000000e+06,3.771735990000000260e-01
5.633970000000000000e+05,4.375961000000000000e+06,2.630141289999999854e-01
5.633290000000000000e+05,4.375963000000000000e+06,2.185964869999999838e+00
5.633310000000000000e+05,4.375963000000000000e+06,2.276640570000000086e+00
5.633330000000000000e+05,4.375963000000000000e+06,2.318602190000000007e+00
5.633350000000000000e+05,4.375963000000000000e+06,2.413016299999999781e+00
5.633370000000000000e+05,4.375963000000000000e+06,2.448589339999999837e+00
5.633390000000000000e+05,4.375963000000000000e+06,2.435236810000000141e+00
5.633410000000000000e+05,4.375963000000000000e+06,2.365238740000000117e+00
5.633430000000000000e+05,4.375963000000000000e+06,2.242123090000000207e+00
5.633450000000000000e+05,4.375963000000000000e+06,2.112443160000000208e+00
5.633470000000000000e+05,4.375963000000000000e+06,1.993731179999999936e+00
5.633490000000000000e+05,4.375963000000000000e+06,1.911634889999999976e+00
5.633510000000000000e+05,4.375963000000000000e+06,1.836130269999999953e+00
5.633530000000000000e+05,4.375963000000000000e+06,1.763632099999999925e+00
5.633550000000000000e+05,4.375963000000000000e+06,1.704987299999999983e+00
5.633570000000000000e+05,4.375963000000000000e+06,1.659469759999999905e+00
5.633590000000000000e+05,4.375963000000000000e+06,1.631105870000000069e+00
5.633610000000000000e+05,4.375963000000000000e+06,1.630381679999999944e+00
5.633630000000000000e+05,4.375963000000000000e+06,1.667170070000000059e+00
5.633650000000000000e+05,4.375963000000000000e+06,1.738628800000000085e+00
5.633670000000000000e+05,4.375963000000000000e+06,1.821657770000000065e+00
5.633690000000000000e+05,4.375963000000000000e+06,1.896891129999999981e+00
5.633710000000000000e+05,4.375963000000000000e+06,1.949266670000000090e+00
5.633730000000000000e+05,4.375963000000000000e+06,1.987082570000000104e+00
5.633750000000000000e+05,4.375963000000000000e+06,2.027670999999999779e+00
5.633770000000000000e+05,4.375963000000000000e+06,2.061947560000000124e+00
5.633790000000000000e+05,4.375963000000000000e+06,2.021922350000000090e+00
5.633810000000000000e+05,4.375963000000000000e+06,1.875303109999999940e+00
5.633830000000000000e+05,4.375963000000000000e+06,1.641378470000000034e+00
5.633850000000000000e+05,4.375963000000000000e+06,1.388234109999999966e+00
5.633870000000000000e+05,4.375963000000000000e+06,1.195609710000000048e+00
5.633890000000000000e+05,4.375963000000000000e+06,1.039742170000000021e+00
5.633910000000000000e+05,4.375963000000000000e+06,8.729519009999999746e-01
5.633930000000000000e+05,4.375963000000000000e+06,6.865780689999999575e-01
5.633950000000000000e+05,4.375963000000000000e+06,5.217784789999999617e-01
5.633970000000000000e+05,4.375963000000000000e+06,3.919813149999999968e-01
5.633990000000000000e+05,4.375963000000000000e+06,2.532040899999999928e-01
5.633270000000000000e+05,4.375965000000000000e+06,2.357904159999999916e+00
5.633290000000000000e+05,4.375965000000000000e+06,2.559774270000000129e+00
5.633310000000000000e+05,4.375965000000000000e+06,2.696633320000000111e+00
5.633330000000000000e+05,4.375965000000000000e+06,2.730467770000000183e+00
5.633350000000000000e+05,4.375965000000000000e+06,2.763775020000000193e+00
5.633370000000000000e+05,4.375965000000000000e+06,2.734263770000000093e+00
5.633390000000000000e+05,4.375965000000000000e+06,2.655222160000000109e+00
5.633410000000000000e+05,4.375965000000000000e+06,2.539483489999999843e+00
5.633430000000000000e+05,4.375965000000000000e+06,2.410108629999999863e+00
5.633450000000000000e+05,4.375965000000000000e+06,2.278074160000000070e+00
5.633470000000000000e+05,4.375965000000000000e+06,2.160906719999999837e+00
5.633490000000000000e+05,4.375965000000000000e+06,2.062186399999999864e+00
5.633510000000000000e+05,4.375965000000000000e+06,1.955934880000000042e+00
5.633530000000000000e+05,4.375965000000000000e+06,1.847180360000000077e+00
5.633550000000000000e+05,4.375965000000000000e+06,1.758567650000000038e+00
5.633570000000000000e+05,4.375965000000000000e+06,1.685252259999999946e+00
5.633590000000000000e+05,4.375965000000000000e+06,1.630033939999999903e+00
5.633610000000000000e+05,4.375965000000000000e+06,1.606843119999999958e+00
5.633630000000000000e+05,4.375965000000000000e+06,1.629554729999999951e+00
5.633650000000000000e+05,4.375965000000000000e+06,1.697489250000000061e+00
5.633670000000000000e+05,4.375965000000000000e+06,1.786651959999999928e+00
5.633690000000000000e+05,4.375965000000000000e+06,1.873583980000000038e+00
5.633710000000000000e+05,4.375965000000000000e+06,1.935236390000000029e+00
5.633730000000000000e+05,4.375965000000000000e+06,1.977046590000000048e+00
5.633750000000000000e+05,4.375965000000000000e+06,2.024698110000000106e+00
5.633770000000000000e+05,4.375965000000000000e+06,2.080247060000000037e+00
5.633790000000000000e+05,4.375965000000000000e+06,2.083821780000000068e+00
5.633810000000000000e+05,4.375965000000000000e+06,1.987000080000000057e+00
5.633830000000000000e+05,4.375965000000000000e+06,1.788227599999999917e+00
5.633850000000000000e+05,4.375965000000000000e+06,1.546056799999999898e+00
5.633870000000000000e+05,4.375965000000000000e+06,1.343489310000000048e+00
5.633890000000000000e+05,4.375965000000000000e+06,1.182206150000000067e+00
5.633910000000000000e+05,4.375965000000000000e+06,1.015477579999999991e+00
5.633930000000000000e+05,4.375965000000000000e+06,8.447789479999999740e-01
5.633950000000000000e+05,4.375965000000000000e+06,6.918672729999999493e-01
5.633970000000000000e+05,4.375965000000000000e+06,5.331904410000000150e-01
5.633990000000000000e+05,4.375965000000000000e+06,3.550959579999999893e-01
5.634010000000000000e+05,4.375965000000000000e+06,1.579797559999999990e-01
5.633230000000000000e+05,4.375967000000000000e+06,2.288221880000000041e+00
5.633250000000000000e+05,4.375967000000000000e+06,2.521543419999999980e+00
5.633270000000000000e+05,4.375967000000000000e+06,2.694547140000000063e+00
5.633290000000000000e+05,4.375967000000000000e+06,2.874507529999999811e+00
5.633310000000000000e+05,4.375967000000000000e+06,3.000212229999999813e+00
5.633330000000000000e+05,4.375967000000000000e+06,3.024916220000000155e+00
5.633350000000000000e+05,4.375967000000000000e+06,3.007585619999999960e+00
5.633370000000000000e+05,4.375967000000000000e+06,2.932018380000000146e+00
5.633390000000000000e+05,4.375967000000000000e+06,2.836903539999999779e+00
5.633410000000000000e+05,4.375967000000000000e+06,2.722908209999999940e+00
5.633430000000000000e+05,4.375967000000000000e+06,2.597113740000000170e+00
5.633450000000000000e+05,4.375967000000000000e+06,2.468288709999999941e+00
5.633470000000000000e+05,4.375967000000000000e+06,2.350461549999999900e+00
5.633490000000000000e+05,4.375967000000000000e+06,2.237244449999999940e+00
5.633510000000000000e+05,4.375967000000000000e+06,2.110182360000000035e+00
5.633530000000000000e+05,4.375967000000000000e+06,1.975473400000000046e+00
5.633550000000000000e+05,4.375967000000000000e+06,1.855005350000000108e+00
5.633570000000000000e+05,4.375967000000000000e+06,1.748098439999999920e+00
5.633590000000000000e+05,4.375967000000000000e+06,1.661748240000000099e+00
5.633610000000000000e+05,4.375967000000000000e+06,1.608734480000000078e+00
5.633630000000000000e+05,4.375967000000000000e+06,1.607592139999999947e+00
5.633650000000000000e+05,4.375967000000000000e+06,1.661453660000000054e+00
5.633670000000000000e+05,4.375967000000000000e+06,1.747039730000000013e+00
5.633690000000000000e+05,4.375967000000000000e+06,1.843365860000000023e+00
5.633710000000000000e+05,4.375967000000000000e+06,1.922016970000000047e+00
5.633730000000000000e+05,4.375967000000000000e+06,1.972344639999999982e+00
5.633750000000000000e+05,4.375967000000000000e+06,2.018563519999999833e+00
5.633770000000000000e+05,4.375967000000000000e+06,2.076561949999999879e+00
5.633790000000000000e+05,4.375967000000000000e+06,2.102722870000000022e+00
5.633810000000000000e+05,4.375967000000000000e+06,2.040782520000000044e+00
5.633830000000000000e+05,4.375967000000000000e+06,1.893454989999999949e+00
5.633850000000000000e+05,4.375967000000000000e+06,1.703918849999999985e+00
5.633870000000000000e+05,4.375967000000000000e+06,1.517449770000000031e+00
5.633890000000000000e+05,4.375967000000000000e+06,1.345800099999999944e+00
5.633910000000000000e+05,4.375967000000000000e+06,1.172690690000000036e+00
5.633930000000000000e+05,4.375967000000000000e+06,1.008145000000000069e+00
5.633950000000000000e+05,4.375967000000000000e+06,8.572633010000000331e-01
5.633970000000000000e+05,4.375967000000000000e+06,6.773216359999999492e-01
5.633990000000000000e+05,4.375967000000000000e+06,4.708433879999999738e-01
5.634010000000000000e+05,4.375967000000000000e+06,2.581380489999999805e-01
5.634030000000000000e+05,4.375967000000000000e+06,8.514926070000000680e-02
5.633210000000000000e+05,4.375969000000000000e+06,2.486813909999999961e+00
5.633230000000000000e+05,4.375969000000000000e+06,2.645270130000000108e+00
5.633250000000000000e+05,4.375969000000000000e+06,2.833225189999999838e+00
5.633270000000000000e+05,4.375969000000000000e+06,2.960574789999999901e+00
5.633290000000000000e+05,4.375969000000000000e+06,3.075983550000000122e+00
5.633310000000000000e+05,4.375969000000000000e+06,3.156221200000000060e+00
5.633330000000000000e+05,4.375969000000000000e+06,3.188878569999999968e+00
5.633350000000000000e+05,4.375969000000000000e+06,3.186692799999999881e+00
5.633370000000000000e+05,4.375969000000000000e+06,3.132400640000000180e+00
5.633390000000000000e+05,4.375969000000000000e+06,3.060490499999999781e+00
5.633410000000000000e+05,4.375969000000000000e+06,2.961233399999999794e+00
5.633430000000000000e+05,4.375969000000000000e+06,2.839349680000000209e+00
5.633450000000000000e+05,4.375969000000000000e+06,2.717088149999999924e+00
5.633470000000000000e+05,4.375969000000000000e+06,2.591629259999999935e+00
5.633490000000000000e+05,4.375969000000000000e+06,2.456469610000000081e+00
5.633510000000000000e+05,4.375969000000000000e+06,2.305565189999999820e+00
5.633530000000000000e+05,4.375969000000000000e+06,2.145853020000000111e+00
5.633550000000000000e+05,4.375969000000000000e+06,1.993030190000000035e+00
5.633570000000000000e+05,4.375969000000000000e+06,1.850487729999999997e+00
5.633590000000000000e+05,4.375969000000000000e+06,1.732403310000000030e+00
5.633610000000000000e+05,4.375969000000000000e+06,1.646999340000000034e+00
5.633630000000000000e+05,4.375969000000000000e+06,1.615565729999999922e+00
5.633650000000000000e+05,4.375969000000000000e+06,1.643644850000000046e+00
5.633670000000000000e+05,4.375969000000000000e+06,1.713942309999999969e+00
5.633690000000000000e+05,4.375969000000000000e+06,1.811277959999999965e+00
5.633710000000000000e+05,4.375969000000000000e+06,1.904089289999999934e+00
5.633730000000000000e+05,4.375969000000000000e+06,1.965422000000000002e+00
5.633750000000000000e+05,4.375969000000000000e+06,2.010526469999999843e+00
5.633770000000000000e+05,4.375969000000000000e+06,2.058601050000000043e+00
5.633790000000000000e+05,4.375969000000000000e+06,2.085998950000000018e+00
5.633810000000000000e+05,4.375969000000000000e+06,2.054988069999999833e+00
5.633830000000000000e+05,4.375969000000000000e+06,1.971837099999999898e+00
5.633850000000000000e+05,4.375969000000000000e+06,1.854225519999999960e+00
5.633870000000000000e+05,4.375969000000000000e+06,1.701538519999999943e+00
5.633890000000000000e+05,4.375969000000000000e+06,1.527187370000000044e+00
5.633910000000000000e+05,4.375969000000000000e+06,1.346895959999999892e+00
5.633930000000000000e+05,4.375969000000000000e+06,1.173968569999999989e+00
5.633950000000000000e+05,4.375969000000000000e+06,1.012490349999999983e+00
5.633970000000000000e+05,4.375969000000000000e+06,8.220517379999999763e-01
5.633990000000000000e+05,4.375969000000000000e+06,6.009938719999999845e-01
5.634010000000000000e+05,4.375969000000000000e+06,3.723006600000000055e-01
5.634030000000000000e+05,4.375969000000000000e+06,1.789525640000000084e-01
5.633170000000000000e+05,4.375971000000000000e+06,2.676858249999999995e+00
5.633190000000000000e+05,4.375971000000000000e+06,2.739694590000000041e+00
5.633210000000000000e+05,4.375971000000000000e+06,2.863618989999999975e+00
5.633230000000000000e+05,4.375971000000000000e+06,2.979884970000000077e+00
5.633250000000000000e+05,4.375971000000000000e+06,3.088226899999999997e+00
5.633270000000000000e+05,4.375971000000000000e+06,3.138789640000000158e+00
5.633290000000000000e+05,4.375971000000000000e+06,3.191963750000000211e+00
5.633310000000000000e+05,4.375971000000000000e+06,3.250522979999999951e+00
5.633330000000000000e+05,4.375971000000000000e+06,3.322694260000000011e+00
5.633350000000000000e+05,4.375971000000000000e+06,3.380007780000000128e+00
5.633370000000000000e+05,4.375971000000000000e+06,3.369288520000000009e+00
5.633390000000000000e+05,4.375971000000000000e+06,3.312140869999999904e+00
5.633410000000000000e+05,4.375971000000000000e+06,3.222127509999999972e+00
5.633430000000000000e+05,4.375971000000000000e+06,3.115371679999999976e+00
5.633450000000000000e+05,4.375971000000000000e+06,3.014465799999999973e+00
5.633470000000000000e+05,4.375971000000000000e+06,2.900825370000000181e+00
5.633490000000000000e+05,4.375971000000000000e+06,2.757982090000000053e+00
5.633510000000000000e+05,4.375971000000000000e+06,2.574035840000000075e+00
5.633530000000000000e+05,4.375971000000000000e+06,2.367309580000000135e+00
5.633550000000000000e+05,4.375971000000000000e+06,2.174406680000000147e+00
5.633570000000000000e+05,4.375971000000000000e+06,1.999423579999999978e+00
5.633590000000000000e+05,4.375971000000000000e+06,1.848032810000000081e+00
5.633610000000000000e+05,4.375971000000000000e+06,1.729204229999999898e+00
5.633630000000000000e+05,4.375971000000000000e+06,1.662541529999999934e+00
5.633650000000000000e+05,4.375971000000000000e+06,1.652536889999999925e+00
5.633670000000000000e+05,4.375971000000000000e+06,1.692009869999999916e+00
5.633690000000000000e+05,4.375971000000000000e+06,1.777824379999999982e+00
5.633710000000000000e+05,4.375971000000000000e+06,1.875256349999999905e+00
5.633730000000000000e+05,4.375971000000000000e+06,1.947777359999999902e+00
5.633750000000000000e+05,4.375971000000000000e+06,1.996503719999999982e+00
5.633770000000000000e+05,4.375971000000000000e+06,2.034307049999999784e+00
5.633790000000000000e+05,4.375971000000000000e+06,2.056922119999999854e+00
5.633810000000000000e+05,4.375971000000000000e+06,2.056487549999999942e+00
5.633830000000000000e+05,4.375971000000000000e+06,2.033135010000000076e+00
5.633850000000000000e+05,4.375971000000000000e+06,1.978846520000000053e+00
5.633870000000000000e+05,4.375971000000000000e+06,1.868637169999999958e+00
5.633890000000000000e+05,4.375971000000000000e+06,1.705326660000000105e+00
5.633910000000000000e+05,4.375971000000000000e+06,1.516569920000000016e+00
5.633930000000000000e+05,4.375971000000000000e+06,1.328098460000000092e+00
5.633950000000000000e+05,4.375971000000000000e+06,1.150710010000000061e+00
5.633970000000000000e+05,4.375971000000000000e+06,9.534579920000000319e-01
5.633990000000000000e+05,4.375971000000000000e+06,7.256513310000000105e-01
5.634010000000000000e+05,4.375971000000000000e+06,4.884542940000000111e-01
5.634030000000000000e+05,4.375971000000000000e+06,2.910005390000000025e-01
5.634050000000000000e+05,4.375971000000000000e+06,1.523176169999999885e-01
5.633150000000000000e+05,4.375973000000000000e+06,3.103109120000000054e+00
5.633170000000000000e+05,4.375973000000000000e+06,3.079912359999999794e+00
