X,Y,Z
5.633450000000000000e+05,4.375961000000000000e+06,1.995168250000000087e+00
5.633470000000000000e+05,4.375961000000000000e+06,1.882435220000000076e+00
5.633490000000000000e+05,4.375961000000000000e+06,1.773726370000000108e+00
5.633510000000000000e+05,4.375961000000000000e+06,1.685162489999999957e+00
5.633530000000000000e+05,4.375961000000000000e+06,1.617853119999999922e+00
5.633550000000000000e+05,4.375961000000000000e+06,1.564665049999999891e+00
5.633570000000000000e+05,4.375961000000000000e+06,1.524265739999999925e+00
5.633590000000000000e+05,4.375961000000000000e+06,1.493233870000000074e+00
5.633610000000000000e+05,4.375961000000000000e+06,1.482328510000000099e+00
5.633630000000000000e+05,4.375961000000000000e+06,1.502559460000000069e+00
5.633650000000000000e+05,4.375961000000000000e+06,1.549837810000000093e+00
5.633670000000000000e+05,4.375961000000000000e+06,1.609264859999999908e+00
5.633690000000000000e+05,4.375961000000000000e+06,1.661980950000000012e+00
5.633710000000000000e+05,4.375961000000000000e+06,1.704600869999999935e+00
5.633730000000000000e+05,4.375961000000000000e+06,1.744015880000000074e+00
5.633750000000000000e+05,4.375961000000000000e+06,1.779250989999999977e+00
5.633770000000000000e+05,4.375961000000000000e+06,1.793278219999999923e+00
5.633790000000000000e+05,4.375961000000000000e+06,1.764111280000000059e+00
5.633810000000000000e+05,4.375961000000000000e+06,1.682783579999999946e+00
5.633830000000000000e+05,4.375961000000000000e+06,1.560894730000000008e+00
5.633850000000000000e+05,4.375961000000000000e+06,1.424268070000000108e+00
5.633870000000000000e+05,4.375961000000000000e+06,1.308205370000000034e+00
5.633890000000000000e+05,4.375961000000000000e+06,1.206741309999999956e+00
5.633910000000000000e+05,4.375961000000000000e+06,1.075960170000000105e+00
5.633930000000000000e+05,4.375961000000000000e+06,9.232660599999999995e-01
5.633950000000000000e+05,4.375961000000000000e+06,7.927992969999999584e-01
5.633970000000000000e+05,4.375961000000000000e+06,6.731185389999999602e-01
5.633990000000000000e+05,4.375961000000000000e+06,5.604521599999999770e-01
5.634010000000000000e+05,4.375961000000000000e+06,4.517434080000000129e-01
5.634030000000000000e+05,4.375961000000000000e+06,3.440370229999999974e-01
5.634050000000000000e+05,4.375961000000000000e+06,2.542912829999999791e-01
5.634070000000000000e+05,4.375961000000000000e+06,1.840376870000000054e-01
5.633290000000000000e+05,4.375963000000000000e+06,1.896603639999999924e+00
5.633310000000000000e+05,4.375963000000000000e+06,2.082343659999999819e+00
5.633330000000000000e+05,4.375963000000000000e+06,2.266115160000000017e+00
5.633350000000000000e+05,4.375963000000000000e+06,2.450106850000000058e+00
5.633370000000000000e+05,4.375963000000000000e+06,2.537800770000000039e+00
5.633390000000000000e+05,4.375963000000000000e+06,2.523279430000000101e+00
5.633410000000000000e+05,4.375963000000000000e+06,2.412081859999999800e+00
5.633430000000000000e+05,4.375963000000000000e+06,2.262682700000000047e+00
5.633450000000000000e+05,4.375963000000000000e+06,2.134176389999999923e+00
5.633470000000000000e+05,4.375963000000000000e+06,2.010289429999999822e+00
5.633490000000000000e+05,4.375963000000000000e+06,1.898338620000000088e+00
5.633510000000000000e+05,4.375963000000000000e+06,1.804388090000000000e+00
5.633530000000000000e+05,4.375963000000000000e+06,1.720522979999999924e+00
5.633550000000000000e+05,4.375963000000000000e+06,1.637259840000000022e+00
5.633570000000000000e+05,4.375963000000000000e+06,1.560812290000000102e+00
5.633590000000000000e+05,4.375963000000000000e+06,1.498275280000000098e+00
5.633610000000000000e+05,4.375963000000000000e+06,1.464231349999999932e+00
5.633630000000000000e+05,4.375963000000000000e+06,1.470077560000000005e+00
5.633650000000000000e+05,4.375963000000000000e+06,1.511776369999999980e+00
5.633670000000000000e+05,4.375963000000000000e+06,1.574932680000000085e+00
5.633690000000000000e+05,4.375963000000000000e+06,1.636926810000000065e+00
5.633710000000000000e+05,4.375963000000000000e+06,1.688959789999999961e+00
5.633730000000000000e+05,4.375963000000000000e+06,1.732897539999999958e+00
5.633750000000000000e+05,4.375963000000000000e+06,1.772140000000000049e+00
5.633770000000000000e+05,4.375963000000000000e+06,1.800705000000000000e+00
5.633790000000000000e+05,4.375963000000000000e+06,1.802375349999999932e+00
5.633810000000000000e+05,4.375963000000000000e+06,1.757358790000000059e+00
5.633830000000000000e+05,4.375963000000000000e+06,1.663749350000000016e+00
5.633850000000000000e+05,4.375963000000000000e+06,1.536634119999999992e+00
5.633870000000000000e+05,4.375963000000000000e+06,1.410469699999999937e+00
5.633890000000000000e+05,4.375963000000000000e+06,1.295142779999999938e+00
5.633910000000000000e+05,4.375963000000000000e+06,1.163821709999999898e+00
5.633930000000000000e+05,4.375963000000000000e+06,1.027830199999999916e+00
5.633950000000000000e+05,4.375963000000000000e+06,9.170475609999999556e-01
5.633970000000000000e+05,4.375963000000000000e+06,8.085617809999999794e-01
5.633990000000000000e+05,4.375963000000000000e+06,7.220313360000000236e-01
5.634010000000000000e+05,4.375963000000000000e+06,6.195583639999999725e-01
5.634030000000000000e+05,4.375963000000000000e+06,4.877759500000000137e-01
5.634050000000000000e+05,4.375963000000000000e+06,3.678274020000000255e-01
5.634070000000000000e+05,4.375963000000000000e+06,2.519391029999999976e-01
5.634090000000000000e+05,4.375963000000000000e+06,1.864853280000000058e-01
5.633270000000000000e+05,4.375965000000000000e+06,2.170192039999999878e+00
5.633290000000000000e+05,4.375965000000000000e+06,2.328234769999999898e+00
5.633310000000000000e+05,4.375965000000000000e+06,2.513601140000000012e+00
5.633330000000000000e+05,4.375965000000000000e+06,2.671888000000000041e+00
5.633350000000000000e+05,4.375965000000000000e+06,2.776162010000000180e+00
5.633370000000000000e+05,4.375965000000000000e+06,2.781632469999999913e+00
5.633390000000000000e+05,4.375965000000000000e+06,2.702058780000000215e+00
5.633410000000000000e+05,4.375965000000000000e+06,2.564514809999999922e+00
5.633430000000000000e+05,4.375965000000000000e+06,2.420384770000000074e+00
5.633450000000000000e+05,4.375965000000000000e+06,2.290894670000000133e+00
5.633470000000000000e+05,4.375965000000000000e+06,2.167474149999999877e+00
5.633490000000000000e+05,4.375965000000000000e+06,2.054528420000000022e+00
5.633510000000000000e+05,4.375965000000000000e+06,1.952858409999999934e+00
5.633530000000000000e+05,4.375965000000000000e+06,1.852571980000000007e+00
5.633550000000000000e+05,4.375965000000000000e+06,1.745220079999999951e+00
5.633570000000000000e+05,4.375965000000000000e+06,1.638984510000000006e+00
5.633590000000000000e+05,4.375965000000000000e+06,1.545385919999999969e+00
5.633610000000000000e+05,4.375965000000000000e+06,1.481655740000000110e+00
5.633630000000000000e+05,4.375965000000000000e+06,1.461130690000000065e+00
5.633650000000000000e+05,4.375965000000000000e+06,1.483978500000000089e+00
5.633670000000000000e+05,4.375965000000000000e+06,1.538744330000000105e+00
5.633690000000000000e+05,4.375965000000000000e+06,1.604312280000000035e+00
5.633710000000000000e+05,4.375965000000000000e+06,1.666640600000000028e+00
5.633730000000000000e+05,4.375965000000000000e+06,1.717903399999999969e+00
5.633750000000000000e+05,4.375965000000000000e+06,1.758766260000000026e+00
5.633770000000000000e+05,4.375965000000000000e+06,1.791345540000000014e+00
5.633790000000000000e+05,4.375965000000000000e+06,1.812639050000000029e+00
5.633810000000000000e+05,4.375965000000000000e+06,1.804410300000000023e+00
5.633830000000000000e+05,4.375965000000000000e+06,1.746953479999999947e+00
5.633850000000000000e+05,4.375965000000000000e+06,1.642243930000000018e+00
5.633870000000000000e+05,4.375965000000000000e+06,1.515224860000000007e+00
5.633890000000000000e+05,4.375965000000000000e+06,1.382345050000000075e+00
5.633910000000000000e+05,4.375965000000000000e+06,1.247163049999999940e+00
5.633930000000000000e+05,4.375965000000000000e+06,1.128849039999999970e+00
5.633950000000000000e+05,4.375965000000000000e+06,1.038158799999999937e+00
5.633970000000000000e+05,4.375965000000000000e+06,9.476299919999999766e-01
5.633990000000000000e+05,4.375965000000000000e+06,8.823481490000000260e-01
5.634010000000000000e+05,4.375965000000000000e+06,7.878207050000000100e-01
5.634030000000000000e+05,4.375965000000000000e+06,6.459916610000000503e-01
5.634050000000000000e+05,4.375965000000000000e+06,5.000093460000000212e-01
5.634070000000000000e+05,4.375965000000000000e+06,3.509400329999999846e-01
5.634090000000000000e+05,4.375965000000000000e+06,2.523321849999999866e-01
5.634110000000000000e+05,4.375965000000000000e+06,1.714593680000000009e-01
5.633230000000000000e+05,4.375967000000000000e+06,2.256468690000000166e+00
5.633250000000000000e+05,4.375967000000000000e+06,2.437491420000000186e+00
5.633270000000000000e+05,4.375967000000000000e+06,2.567969740000000112e+00
5.633290000000000000e+05,4.375967000000000000e+06,2.694018020000000124e+00
5.633310000000000000e+05,4.375967000000000000e+06,2.830136560000000134e+00
5.633330000000000000e+05,4.375967000000000000e+06,2.932829659999999894e+00
5.633350000000000000e+05,4.375967000000000000e+06,2.960935670000000020e+00
5.633370000000000000e+05,4.375967000000000000e+06,2.919127410000000200e+00
5.633390000000000000e+05,4.375967000000000000e+06,2.832713870000000078e+00
5.633410000000000000e+05,4.375967000000000000e+06,2.716779569999999921e+00
5.633430000000000000e+05,4.375967000000000000e+06,2.597407809999999984e+00
5.633450000000000000e+05,4.375967000000000000e+06,2.476065140000000220e+00
5.633470000000000000e+05,4.375967000000000000e+06,2.352410110000000110e+00
5.633490000000000000e+05,4.375967000000000000e+06,2.233725349999999832e+00
5.633510000000000000e+05,4.375967000000000000e+06,2.123299990000000026e+00
5.633530000000000000e+05,4.375967000000000000e+06,2.009712060000000022e+00
5.633550000000000000e+05,4.375967000000000000e+06,1.884798049999999892e+00
5.633570000000000000e+05,4.375967000000000000e+06,1.757380010000000103e+00
5.633590000000000000e+05,4.375967000000000000e+06,1.638726480000000096e+00
5.633610000000000000e+05,4.375967000000000000e+06,1.544984729999999917e+00
5.633630000000000000e+05,4.375967000000000000e+06,1.490602449999999912e+00
5.633650000000000000e+05,4.375967000000000000e+06,1.480940090000000042e+00
5.633670000000000000e+05,4.375967000000000000e+06,1.512374050000000025e+00
5.633690000000000000e+05,4.375967000000000000e+06,1.570888520000000010e+00
5.633710000000000000e+05,4.375967000000000000e+06,1.638306389999999890e+00
5.633730000000000000e+05,4.375967000000000000e+06,1.697102499999999958e+00
5.633750000000000000e+05,4.375967000000000000e+06,1.740452160000000026e+00
5.633770000000000000e+05,4.375967000000000000e+06,1.772855730000000074e+00
5.633790000000000000e+05,4.375967000000000000e+06,1.802149100000000059e+00
5.633810000000000000e+05,4.375967000000000000e+06,1.821531460000000102e+00
5.633830000000000000e+05,4.375967000000000000e+06,1.802997879999999942e+00
5.633850000000000000e+05,4.375967000000000000e+06,1.731533659999999974e+00
5.633870000000000000e+05,4.375967000000000000e+06,1.618316819999999989e+00
5.633890000000000000e+05,4.375967000000000000e+06,1.479106950000000031e+00
5.633910000000000000e+05,4.375967000000000000e+06,1.339267629999999931e+00
5.633930000000000000e+05,4.375967000000000000e+06,1.229173609999999917e+00
5.633950000000000000e+05,4.375967000000000000e+06,1.153725490000000020e+00
5.633970000000000000e+05,4.375967000000000000e+06,1.081331629999999988e+00
5.633990000000000000e+05,4.375967000000000000e+06,1.026407749999999952e+00
5.634010000000000000e+05,4.375967000000000000e+06,9.390421249999999498e-01
5.634030000000000000e+05,4.375967000000000000e+06,8.032924059999999589e-01
5.634050000000000000e+05,4.375967000000000000e+06,6.464748780000000306e-01
5.634070000000000000e+05,4.375967000000000000e+06,4.757106119999999772e-01
5.634090000000000000e+05,4.375967000000000000e+06,3.482358320000000229e-01
5.634110000000000000e+05,4.375967000000000000e+06,2.276398950000000088e-01
5.634130000000000000e+05,4.375967000000000000e+06,9.626304539999999688e-02
5.633210000000000000e+05,4.375969000000000000e+06,2.401164590000000043e+00
5.633230000000000000e+05,4.375969000000000000e+06,2.628526260000000114e+00
5.633250000000000000e+05,4.375969000000000000e+06,2.770591839999999806e+00
5.633270000000000000e+05,4.375969000000000000e+06,2.862582600000000088e+00
5.633290000000000000e+05,4.375969000000000000e+06,2.942508820000000025e+00
5.633310000000000000e+05,4.375969000000000000e+06,3.019616200000000195e+00
5.633330000000000000e+05,4.375969000000000000e+06,3.071167180000000219e+00
5.633350000000000000e+05,4.375969000000000000e+06,3.077527229999999836e+00
5.633370000000000000e+05,4.375969000000000000e+06,3.055505629999999861e+00
5.633390000000000000e+05,4.375969000000000000e+06,3.001795330000000206e+00
5.633410000000000000e+05,4.375969000000000000e+06,2.917217289999999963e+00
5.633430000000000000e+05,4.375969000000000000e+06,2.818120609999999804e+00
5.633450000000000000e+05,4.375969000000000000e+06,2.706059910000000013e+00
5.633470000000000000e+05,4.375969000000000000e+06,2.579740650000000191e+00
5.633490000000000000e+05,4.375969000000000000e+06,2.447014429999999852e+00
5.633510000000000000e+05,4.375969000000000000e+06,2.319884989999999814e+00
5.633530000000000000e+05,4.375969000000000000e+06,2.189517500000000005e+00
5.633550000000000000e+05,4.375969000000000000e+06,2.047818420000000028e+00
5.633570000000000000e+05,4.375969000000000000e+06,1.905452740000000089e+00
5.633590000000000000e+05,4.375969000000000000e+06,1.769658830000000016e+00
5.633610000000000000e+05,4.375969000000000000e+06,1.651012810000000108e+00
5.633630000000000000e+05,4.375969000000000000e+06,1.562534770000000073e+00
5.633650000000000000e+05,4.375969000000000000e+06,1.513110839999999957e+00
5.633670000000000000e+05,4.375969000000000000e+06,1.509381979999999901e+00
5.633690000000000000e+05,4.375969000000000000e+06,1.546297620000000039e+00
5.633710000000000000e+05,4.375969000000000000e+06,1.607496400000000047e+00
5.633730000000000000e+05,4.375969000000000000e+06,1.669254400000000027e+00
5.633750000000000000e+05,4.375969000000000000e+06,1.716053330000000043e+00
